canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
Cc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL3823238,nM,6940.0,uM,6.94
Cc1cccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c1,CHEMBL3823600,nM,4790.0,uM,4.79
Cc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c(C)c1,CHEMBL3823759,nM,7130.0,uM,7.13
Cc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1C,CHEMBL3823814,nM,6250.0,uM,6.25
COc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL3823400,nM,10360.0,uM,10.36
COc1cccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c1,CHEMBL3824003,nM,6090.0,uM,6.09
COc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1OC,CHEMBL3822638,nM,10410.0,uM,10.41
COc1cc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,CHEMBL3823276,nM,21930.0,uM,21.93
CCOc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL3824071,nM,8830.0,uM,8.83
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2O)cc1,CHEMBL3823420,nM,7570.0,uM,7.57
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(O)cc2)cc1,CHEMBL3823689,nM,9970.0,uM,9.97
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2Cl)cc1,CHEMBL3822899,nM,1060.0,uM,1.06
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2cccc(Cl)c2)cc1,CHEMBL3823208,nM,540.0,uM,0.54
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(Cl)c(Cl)c2)cc1,CHEMBL3824049,nM,300.0,uM,0.3
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2F)cc1,CHEMBL3823187,nM,470.0,uM,0.47
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2cccc(F)c2)cc1,CHEMBL3822695,nM,260.0,uM,0.26
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1,CHEMBL3823440,nM,170.0,uM,0.17
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc([N+](=O)[O-])cc2)cc1,CHEMBL3823735,nM,130.0,uM,0.13
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(C(F)(F)F)cc2)cc1,CHEMBL3823115,nM,90.0,uM,0.09
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,310.0,uM,0.31
CC(=O)NC1=NN(C(C)=O)C(c2cn(-c3ccccc3)nc2-c2ccc(O)cc2)S1,CHEMBL3978955,nM,14000.0,uM,14.0
CC(=O)NC1=NN(C(C)=O)C(c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)S1,CHEMBL3908604,nM,20000.0,uM,20.0
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,CHEMBL7162,nM,1800.0,uM,1.8
Cc1cc(C)c2c(=O)n(CN(C)CCNc3ccccc3)sc2n1,CHEMBL3974473,nM,494300.0,uM,494.3
Cc1cc(C)c2c(=O)n(CN3CCN(C4CCCCC4)CC3)sc2n1,CHEMBL3965233,nM,358800.0,uM,358.8
Cc1cc(C)c2c(=O)n(CCCC(=O)N3CCN(c4ccccc4)CC3)sc2n1,CHEMBL3948850,nM,459000.0,uM,459.0
Cc1cc(C)c2c(OCCCC(=O)O)nsc2n1,CHEMBL3924311,nM,269000.0,uM,269.0
Cc1cc(C)c2c(=O)n(CCCC(=O)O)sc2n1,CHEMBL3905241,nM,302300.0,uM,302.3
Cc1cc(C)c2c(OC(C)C(=O)O)nsc2n1,CHEMBL3933250,nM,326900.0,uM,326.9
CCC(C(=O)N1CCN(c2ccccc2)CC1)n1sc2nc(C)cc(C)c2c1=O,CHEMBL3977032,nM,343600.0,uM,343.6
Cc1cc(C)c2c(=O)n(CC(=O)N3CCN(c4cccc(Cl)c4)CC3)sc2n1,CHEMBL3906347,nM,605100.0,uM,605.1
O=C(CCn1sc2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1,CHEMBL3958352,nM,129900.0,uM,129.9
COc1cc2c(cc1OC)CN(C(=O)CCn1sc3nc(C)cc(C)c3c1=O)CC2,CHEMBL3915322,nM,303400.0,uM,303.4
Cc1cc(C)c2c(=O)n(CCC(=O)N3CCN(c4ccccc4)CC3)sc2n1,CHEMBL3903347,nM,368200.0,uM,368.2
Cc1cc(C)c2c(=O)n(CCC(=O)N3CCN(c4cccc(Cl)c4)CC3)sc2n1,CHEMBL3974298,nM,388000.0,uM,388.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CHEMBL527,nM,102800.0,uM,102.8
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL6,nM,11070.0,uM,11.07
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,340.0,uM,0.34
COc1ccc(-c2ncn(CC(=O)O)c2-c2ccc(OC)cc2)cc1,CHEMBL3960755,nM,12570.0,uM,12.57
O=C(O)Cn1cnc(-c2ccccc2)c1-c1ccccc1,CHEMBL3924357,nM,13450.0,uM,13.45
COc1ccc(-c2ncn(CC(=O)N3CCN(C)CC3)c2-c2ccc(OC)cc2)cc1,CHEMBL3952057,nM,8320.0,uM,8.32
CN1CCN(C(=O)Cn2cnc(-c3ccccc3)c2-c2ccccc2)CC1,CHEMBL3915359,nM,10230.0,uM,10.23
COc1ccc(-c2ncn(CC(=O)N3CCCCC3)c2-c2ccc(OC)cc2)cc1,CHEMBL3920270,nM,14120.0,uM,14.12
O=C(Cn1cnc(-c2ccccc2)c1-c1ccccc1)N1CCCCC1,CHEMBL3906394,nM,13120.0,uM,13.12
COc1ccc(-c2ncn(CC(=O)N3CCOCC3)c2-c2ccc(OC)cc2)cc1,CHEMBL3934363,nM,9120.0,uM,9.12
O=C(Cn1cnc(-c2ccccc2)c1-c1ccccc1)N1CCOCC1,CHEMBL3937416,nM,11120.0,uM,11.12
COc1ccc(-c2nc(NCC(=O)O)sc2-c2ccc(OC)cc2)cc1,CHEMBL3909479,nM,9230.0,uM,9.23
O=C(O)CNc1nc(-c2ccccc2)c(-c2ccccc2)s1,CHEMBL3892572,nM,10710.0,uM,10.71
COc1ccc(-c2nc(NCC(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1,CHEMBL3935079,nM,7950.0,uM,7.95
CN1CCN(C(=O)CNc2nc(-c3ccccc3)c(-c3ccccc3)s2)CC1,CHEMBL3981625,nM,11020.0,uM,11.02
COc1ccc(-c2nc(NCC(=O)N3CCCCC3)sc2-c2ccc(OC)cc2)cc1,CHEMBL3952880,nM,16120.0,uM,16.12
O=C(CNc1nc(-c2ccccc2)c(-c2ccccc2)s1)N1CCCCC1,CHEMBL3910569,nM,15120.0,uM,15.12
COc1ccc(-c2nc(NCC(=O)N3CCOCC3)sc2-c2ccc(OC)cc2)cc1,CHEMBL3927662,nM,6890.0,uM,6.89
O=C(CNc1nc(-c2ccccc2)c(-c2ccccc2)s1)N1CCOCC1,CHEMBL3901520,nM,8280.0,uM,8.28
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NCCCCCCC(=O)NO)cc2)cc1,CHEMBL3885496,nM,300.0,uM,0.3
Cc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL3884141,nM,4440.0,uM,4.44
COc1ccc2c(c1)c(CC(=O)NCCCCCCC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL3885367,nM,330.0,uM,0.33
COC(=O)Cc1c(C)n(Cc2ccc(-c3cn(CCCCCCCC(=O)NO)nn3)cc2)c2ccc(OC)cc12,CHEMBL3885011,nM,4580.0,uM,4.58
Cc1c(CC(=O)OCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,CHEMBL1939668,nM,43.0,nM,43.0
Cc1c(CC(=O)OCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL1939670,nM,19.0,nM,19.0
COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCO[N+](=O)[O-])c2C)cc1,CHEMBL1939676,nM,170.0,nM,170.0
Cc1c(CC(=O)OCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL1939671,nM,7.0,nM,7.0
COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO[N+](=O)[O-])c2C)cc1,CHEMBL1939677,nM,2.0,nM,2.0
CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO[N+](=O)[O-])c2C)cc1,CHEMBL1939675,nM,27.0,nM,27.0
Cc1c(CC(=O)OCCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL3905421,nM,69.0,nM,69.0
COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCCO[N+](=O)[O-])c2C)cc1,CHEMBL3908211,nM,550.0,nM,550.0
CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCCO[N+](=O)[O-])c2C)cc1,CHEMBL3927500,nM,220.0,nM,220.0
Cc1c(C(N)C(=O)OCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL3104553,nM,740.0,nM,740.0
Cc1c(C(N)C(=O)OCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL2153825,nM,820.0,nM,820.0
Cc1c(C(N)C(=O)OCCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL2153827,nM,1000.0,nM,1000.0
Cc1c(CC(=O)NCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL3104556,nM,240.0,nM,240.0
Cc1c(CC(=O)N[C@H](CO[N+](=O)[O-])C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL4110339,nM,310.0,nM,310.0
Cc1c(CC(=O)N[C@H](CO[N+](=O)[O-])C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL4111609,nM,140.0,nM,140.0
Cc1c(CC(=O)NC(CCO[N+](=O)[O-])C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL3104544,nM,1600.0,nM,1600.0
Cc1c(CC(=O)NCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL3104556,nM,240.0,nM,240.0
Cc1c(CC(=O)N[C@H](CO[N+](=O)[O-])C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL4111609,nM,140.0,nM,140.0
Cc1c(CC(=O)NC(CCO[N+](=O)[O-])C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL3104544,nM,1600.0,nM,1600.0
Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,CHEMBL2337400,nM,17.0,nM,17.0
Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL2337402,nM,14.0,nM,14.0
Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL2337401,nM,28.0,nM,28.0
Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,CHEMBL2337403,nM,920.0,nM,920.0
Cc1c(CCOCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,CHEMBL2337404,nM,15.0,nM,15.0
Cc1c(CCOCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL2337406,nM,190.0,nM,190.0
Cc1c(CCOCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL2337405,nM,430.0,nM,430.0
Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,CHEMBL1939678,nM,27.0,nM,27.0
Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL1939680,nM,85.0,nM,85.0
CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCO)c2C)cc1,CHEMBL1939514,nM,85.0,nM,85.0
COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO)c2C)cc1,CHEMBL1939517,nM,700.0,nM,700.0
Cc1c(CC(=O)OCCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL3906128,nM,110.0,nM,110.0
CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCCO)c2C)cc1,CHEMBL3949091,nM,55.0,nM,55.0
Cc1c(CC(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL3104558,nM,290.0,nM,290.0
Cc1c(CC(=O)NCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL3104559,nM,14.0,nM,14.0
Cc1c(CC(=O)N[C@H](CO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL4109738,nM,57.0,nM,57.0
Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,CHEMBL2337407,nM,27.0,nM,27.0
Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL2337408,nM,46.0,nM,46.0
Cc1c(CCOCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL2337399,nM,940.0,nM,940.0
Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL1939512,nM,89.0,nM,89.0
COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCO)c2C)cc1,CHEMBL1939516,nM,1100.0,nM,1100.0
Cc1c(CC(=O)OCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL1939511,nM,23.0,nM,23.0
CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO)c2C)cc1,CHEMBL1939515,nM,260.0,nM,260.0
COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCCO)c2C)cc1,CHEMBL3971575,nM,1100.0,nM,1100.0
Cc1c(CC(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL3104539,nM,300.0,nM,300.0
Cc1c(CC(=O)NCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL3104540,nM,68.0,nM,68.0
Cc1c(CC(=O)N[C@H](CO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL4109772,nM,160.0,nM,160.0
Cc1c(CC(=O)NC(CCO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL3104548,nM,86.0,nM,86.0
Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL2337409,nM,89.0,nM,89.0
Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,CHEMBL2337396,nM,420.0,nM,420.0
Cc1c(CCOCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL2337398,nM,1500.0,nM,1500.0
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CHEMBL23588,nM,16.0,nM,16.0
O=C(O)c1cccc(Nc2ccc([N+](=O)[O-])cc2)c1,CHEMBL1682200,nM,740.0,nM,740.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,500.0,nM,500.0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL6,nM,7240.0,uM,7.24
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CHEMBL139,nM,2940.0,uM,2.94
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,780.0,uM,0.78
CS(=O)(=O)c1ccc(-n2nccc2-c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,CHEMBL4063300,nM,740.0,uM,0.74
CS(=O)(=O)c1ccc(-n2nccc2-c2ccc(Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)cc2)cc1,CHEMBL4075910,nM,1960.0,uM,1.96
c1ccc(-n2nccc2-c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,CHEMBL4085904,nM,1450.0,uM,1.45
c1ccc(-n2nccc2-c2ccc(Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)cc2)cc1,CHEMBL4072942,nM,1860.0,uM,1.86
c1cc(-c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)on1,CHEMBL4072576,nM,1170.0,uM,1.17
c1cc(-c2ccc(Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)cc2)on1,CHEMBL4080823,nM,1980.0,uM,1.98
c1cc(-c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)[nH]n1,CHEMBL4067079,nM,1720.0,uM,1.72
c1cc(-c2ccc(Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)cc2)[nH]n1,CHEMBL4085306,nM,1120.0,uM,1.12
CN(C)/C=C/C(=O)c1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,CHEMBL4062843,nM,550.0,uM,0.55
CN(C)/C=C/C(=O)c1ccc(Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cc1,CHEMBL4078762,nM,1760.0,uM,1.76
COc1cc(C2CC(c3ccc(Nc4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)=NN2C(C)=O)cc(OC)c1OC,CHEMBL4097555,nM,2860.0,uM,2.86
COc1cc(C2CC(c3ccc(Nc4nc(N5CCCCC5)nc(N5CCCCC5)n4)cc3)=NN2C(C)=O)cc(OC)c1OC,CHEMBL4089144,nM,690.0,uM,0.69
COc1cc(/C=C/C(=O)c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc(OC)c1OC,CHEMBL4063273,nM,870.0,uM,0.87
COc1cc(/C=C/C(=O)c2ccc(Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)cc2)cc(OC)c1OC,CHEMBL4096849,nM,1630.0,uM,1.63
CC(=O)c1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,CHEMBL1578132,nM,1340.0,uM,1.34
CC(=O)c1ccc(Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cc1,CHEMBL4104574,nM,2410.0,uM,2.41
Cc1cnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn2c1C,CHEMBL331921,nM,12.0,uM,0.012
COc1ccccc1-n1cc(COC(=O)C2CCn3c(C(=O)c4ccccc4)ccc32)nn1,CHEMBL4067898,nM,6.0,nM,6.0
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,CHEMBL469,nM,140.0,nM,140.0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL6,nM,8130.0,uM,8.13
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,640.0,uM,0.64
O=C(COc1ccc(Cl)cc1Cl)N/N=C1/SCC(=O)N1c1ccc(Br)cc1,CHEMBL4100043,nM,9580.0,uM,9.58
CCc1ccc(N2C(=O)CS/C2=N/NC(=O)COc2ccc(Cl)cc2Cl)cc1,CHEMBL4070457,nM,6930.0,uM,6.93
O=C(COc1ccc(Cl)cc1Cl)N/N=C1/SCC(=O)N1Cc1ccccc1,CHEMBL4098802,nM,3290.0,uM,3.29
Cc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)nc2ccc(Cl)cc2c1O,CHEMBL4099420,nM,2110.0,uM,2.11
Cc1c(C(=O)NCCc2ccc(N3CCCC3C)cc2)nc2ccc(Cl)cc2c1O,CHEMBL4089272,nM,1910.0,uM,1.91
Cc1c(C(=O)NCCc2ccccc2)nc2ccc(Cl)cc2c1O,CHEMBL4061105,nM,2540.0,uM,2.54
Cc1c(C(=O)N(C)c2ccccc2)nc2ccc(Cl)cc2c1O,CHEMBL4096972,nM,1740.0,uM,1.74
Cc1c(C(=O)NCc2nc3ccccc3[nH]2)nc2ccc(Cl)cc2c1O,CHEMBL4069774,nM,1210.0,uM,1.21
Cc1c(C(=O)N2CCCCC2)nc2ccc(Cl)cc2c1O,CHEMBL4104705,nM,3140.0,uM,3.14
Cc1c(C(=O)NCCc2ccc(N(C)C)cc2)nc2ccc(Cl)cc2c1O,CHEMBL4080473,nM,1670.0,uM,1.67
Cc1c(C(=O)NC2CCCN(Cc3ccccc3)C2)nc2ccc(Cl)cc2c1O,CHEMBL4076205,nM,3540.0,uM,3.54
Cc1c(C(=O)N2CCNCC2)nc2ccc(Cl)cc2c1O,CHEMBL4066899,nM,2810.0,uM,2.81
Cc1c(C(=O)NC2CCCCC2)nc2ccc(Cl)cc2c1O,CHEMBL4087573,nM,1410.0,uM,1.41
Cc1c(C(=O)NC(CO)Cc2ccccc2)nc2ccc(Cl)cc2c1O,CHEMBL4066211,nM,2780.0,uM,2.78
CCOC(=O)C(Cc1ccccc1)NC(=O)c1nc2ccc(Cl)cc2c(O)c1C,CHEMBL4095272,nM,1910.0,uM,1.91
Cc1c(C(=O)N2CCN(c3ccccc3)CC2)nc2ccc(Cl)cc2c1O,CHEMBL4074825,nM,1130.0,uM,1.13
Cc1c(C(=O)NCCc2ccc(N3CCCC3)cc2)nc2ccc(Cl)cc2c1O,CHEMBL4103022,nM,1690.0,uM,1.69
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,880.0,uM,0.88
O=C(Oc1ccccc1)c1c(-c2ccccc2)sc2c1CCCC2,CHEMBL4097499,nM,330.0,uM,0.33
CC(=O)c1cccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)c1,CHEMBL4098600,nM,310.0,uM,0.31
NS(=O)(=O)c1ccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)cc1,CHEMBL4086580,nM,670.0,uM,0.67
CC(=O)Nc1ccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)cc1,CHEMBL4069250,nM,1400.0,uM,1.4
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,30.0,uM,0.03
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,4.8,nM,4.8
CC1=NN(C(=O)c2ccccc2O)C(=O)C1,CHEMBL4059594,nM,151.4,nM,151.4
O=C(NN1C(=O)c2ccccc2C1=O)c1ccccc1O,CHEMBL4103357,nM,130.4,nM,130.4
O=C(c1ccccc1O)n1nc(Nc2ccccc2)cc1-c1ccccc1O,CHEMBL4065530,nM,16.2,nM,16.2
CCOC(=O)C1=C(N)N2C(=O)CCC(=O)N2C1c1ccccc1O,CHEMBL4086962,nM,181.0,nM,181.0
CCOC(=O)C1=C(N)n2c(=O)ccc(=O)n2C1c1ccccc1O,CHEMBL4074153,nM,90.1,nM,90.1
CCOC(=O)C1=C(N)n2c(=O)c3ncccc3c(=O)n2C1c1ccccc1O,CHEMBL4071983,nM,20.1,nM,20.1
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CHEMBL139,nM,50.0,uM,0.05
CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,CHEMBL300982,nM,370.0,uM,0.37
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,nM,870.0,uM,0.87
NCc1c(-c2ccccc2)c(C(=O)O)c2ccccn12,CHEMBL4075687,nM,14910.0,uM,14.91
Cc1c(C(=O)/C(Cl)=N/O)cnn1-c1ccccc1,CHEMBL4084975,nM,2330.0,uM,2.33
Cc1c(-c2nc3ccccn3c2N=O)cnn1-c1ccccc1,CHEMBL4071957,nM,1750.0,uM,1.75
Cc1c(-c2c(N=O)nc3ncccn23)cnn1-c1ccccc1,CHEMBL4092736,nM,1550.0,uM,1.55
Cc1c(C2=C(N=O)Oc3ccccc3N2)cnn1-c1ccccc1,CHEMBL4082443,nM,4200.0,uM,4.2
Cc1c(C2=C(N=O)Oc3cccnc3N2)cnn1-c1ccccc1,CHEMBL4100461,nM,1220.0,uM,1.22
Cc1c(C2=C(N=O)Sc3ccccc3N2)cnn1-c1ccccc1,CHEMBL4067108,nM,1830.0,uM,1.83
Cc1c(C2=C(N=O)Nc3ccccc3N2)cnn1-c1ccccc1,CHEMBL4088373,nM,1610.0,uM,1.61
